502317922,CENTRO SOCIAL DAS PAROQUIAS DE SÃO PEDRO DE SERZEDELO E SÃO GENS DE CALVOS IPSS,PÓVOA DE LANHOSO
506604403,CENTRO SOCIAL DE AGADÃO,AGADÃO
501345477,CENTRO SOCIAL DE ALFARELOS,SOURE
500851085,CENTRO SOCIAL DE ALFERRAREDE,ALFERRAREDE
502546816,CENTRO SOCIAL DE AMARELEJA,AMARELEJA
501190198,CENTRO SOCIAL DE ANADIA,ANADIA
504417533,CENTRO SOCIAL DE APOIO A IDOSOS E JOVENS DA FREGUESIA DE CORISCADA,CORISCADA
506235831,CENTRO SOCIAL DE ARADA,ARADA
501714090,CENTRO SOCIAL DE AZURVA,AVEIRO
501120998,CENTRO SOCIAL DE BELAZAIMA,BELAZAIMA DO CHÃO
503356417,CENTRO SOCIAL DE BODIOSA,BODIOSA
504266640,CENTRO SOCIAL DE BRITO,BRITO
506547140,CENTRO SOCIAL DE BURGÃES,BURGÃES
504172743,CENTRO SOCIAL DE CAMBRA,CAMBRA
504403184,CENTRO SOCIAL DE CAMPIA,VOUZELA
505471515,CENTRO SOCIAL DE CARNIDE,CARNIDE
504672410,CENTRO SOCIAL DE CASAL DE ERMIO,CASAL ERMIO
504362267,CENTRO SOCIAL DE CASAL DOS BERNARDOS,CASAL DOS BERNARDOS
506738752,CENTRO SOCIAL DE CASTELO MELHOR,CASTELO MELHOR
505108828,CENTRO SOCIAL DE CASTELO NOVO,CASTELO NOVO
501219617,CENTRO SOCIAL DE CASTELO VIEGAS,CASTELO VIEGAS
502877669,CENTRO SOCIAL DE CETE,CETE
504633384,CENTRO SOCIAL DE CHAVE,AROUCA
500933235,CENTRO SOCIAL DE COIMBRÕES,VILA NOVA DE GAIA
502006684,CENTRO SOCIAL DE CONVIVIO DE REFORMADOS PENSIONISTAS E IDOSOS DE MORELENA-SINTRA,MORELENA
500861277,CENTRO SOCIAL DE CULTURA E RECREIO DA SILVA,SILVA
503740004,CENTRO SOCIAL DE DORNELAS - AMARES,AMARES
504204610,CENTRO SOCIAL DE DURRÃES,DURRÃES
503968668,CENTRO SOCIAL DE EDUCAÇÃO SOL NASCENTE,RIBEIRÃO
503255084,CENTRO SOCIAL DE ENTRE AMBOS OS RIOS,PONTE DA BARCA
501412123,CENTRO SOCIAL DE ERMESINDE,ERMEZINDE
501554114,CENTRO SOCIAL DE ESGUEIRA,AVEIRO
502672854,CENTRO SOCIAL DE FIGUEIRO DO CAMPO,FIGUEIRO DO CAMPO
501122141,CENTRO SOCIAL DE FORMAÇÃO E ASSISTENCIA,AGUEDA
503315176,CENTRO SOCIAL DE GIÃO,GIÃO
504860542,CENTRO SOCIAL DE GUARDIZELA,GUARDIZELA
503418293,CENTRO SOCIAL DE IDOSOS DE ORIOLA,ORIOLA
504705709,CENTRO SOCIAL DE JAZENTE,AMARANTE
501904662,CENTRO SOCIAL DE LEÇA DO BALIO,LEÇA DO BALIO
501120904,CENTRO SOCIAL DE LOUROSA,LOUROSA
503767816,CENTRO SOCIAL DE MARGEM,MARGEM
501686932,CENTRO SOCIAL DE MATA DE LOBOS,MATA DE LOBOS
516054163,CENTRO SOCIAL DE NOSSA SENHORA DA ASSUNÇÃO,SÃO JOÃO DA PESQUEIRA
502207949,CENTRO SOCIAL DE NOSSA SENHORA DA CONCEIÇÃO DE ALDEIA DO CARVALHO,COVILHÃ
503826910,CENTRO SOCIAL DE NOSSA SENHORA DAS GRAÇAS,CAMARATE
502704934,CENTRO SOCIAL DE NOSSA SENHORA DE FATIMA,MACEDO DE CAVALEIROS
503797480,CENTRO SOCIAL DE NOSSA SENHORA DE PEDRA MARIA,VARZIELA
503094153,CENTRO SOCIAL DE NOSSA SENHORA DO AMPARO,MIRANDELA
507569563,CENTRO SOCIAL DE NOSSA SENHORA DO CARMO DE FARO,FARO
500877114,CENTRO SOCIAL DE OIA,OIÃ
501379010,CENTRO SOCIAL DE PAÇOS DE BRANDÃO,PAÇOS DE BRANDÃO
501129235,CENTRO SOCIAL DE PALMELA,PALMELA
501086803,CENTRO SOCIAL DE PARAMOS,PARAMOS
501991336,CENTRO SOCIAL DE QUADRAZAIS,SABUGAL
501437606,CENTRO SOCIAL DE QUINTA DO ANJO,QUINTA DO ANJO
506244830,CENTRO SOCIAL DE REAL,REAL
502464437,CENTRO SOCIAL DE REFORMADOS E IDOSOS DE ALBARRAQUE,RIO DE MOURO
509331912,CENTRO SOCIAL DE REMELHE - D. ANTÓNIO BARROSO,REMELHE
501182560,CENTRO SOCIAL DE ROCHA BARROS,GOIS
503915114,CENTRO SOCIAL DE S JORGE E SENHORA DAS PAZES,VILA VERDE DE FICALHO
505058324,CENTRO SOCIAL DE S MAMEDE - GUISANDE,GUISANDE
505932270,CENTRO SOCIAL DE S MIGUEL DE ARCOZELO,ARCOZELO
502393920,CENTRO SOCIAL DE S PEDRO DO AFONSOEIRO,MONTIJO
502248459,CENTRO SOCIAL DE S TIAGO DE LOBAO,LOBAO
503406040,CENTRO SOCIAL DE S. DOMINGOS DA FREGUESIA DE ASSEICEIRA,ASSEICEIRA RMR
504583700,CENTRO SOCIAL DE S. JOSÉ,ARNEIROS
501427848,CENTRO SOCIAL DE S.JOSE,COIMBRA
501404457,CENTRO SOCIAL DE SACAVÉM,SACAVÉM
501427040,CENTRO SOCIAL DE SALGUEIRO DO CAMPO,CASTELO BRANCO
501536140,CENTRO SOCIAL DE SANDIM,CARVALHOS
502415690,CENTRO SOCIAL DE SANTA CRUZ DO DOURO,SANTA CRUZ DO DOURO
504650939,CENTRO SOCIAL DE SANTA MARIA DE SARDOURA,SANTA MARIA DE SARDOURA
501337164,CENTRO SOCIAL DE SANTA SUSANA,ALCACER DO SAL
502062231,CENTRO SOCIAL DE SANTANA-CSS,NISA
502054123,CENTRO SOCIAL DE SANTO ANDRE,SANTO ANDRÉ DAS TOJEIRAS
502691255,CENTRO SOCIAL DE SANTO ANTONIO,SANTO ANTONIO DA CHARNECA
505986973,CENTRO SOCIAL DE SANTO ESTEVÃO,SANTO ESTEVAO
513293256,CENTRO SOCIAL DE SÃO BENTO - CSSB,ANGRA DO HEROÍSMO
502837438,CENTRO SOCIAL DE SÃO CRISTOVÃO DE NOGUEIRA DA REGEDOURA,ESPINHO
501610774,CENTRO SOCIAL DE SÃO FELIX DA MARINHA,SÃO FÉLIX DA MARINHA
501966420,CENTRO SOCIAL DE SÃO JOÃO BATISTA DE MONFORTE DA BEIRA,MONFORTE DA BEIRA
503175579,CENTRO SOCIAL DE SÃO MARTINHO DE ALDOAR,PORTO
501194835,CENTRO SOCIAL DE SÃO PEDRO DE AZUREM,AZUREM
507706447,CENTRO SOCIAL DE SÃO VICENTE DA RAIA,SÃO VICENTE DA RAIA
500892792,CENTRO SOCIAL DE SOUTELO,RIO TINTO
509110193,CENTRO SOCIAL DE SOUTO SALVADOR SOUTO SANTA MARIA E GONDOMAR,GUIMARÃES
501673857,CENTRO SOCIAL DE TOLOSA,TOLOSA
500849374,CENTRO SOCIAL DE TORRES DO MONDEGO,COIMBRA
500851352,CENTRO SOCIAL DE VALADO DE FRADES,NAZARÉ
503862258,CENTRO SOCIAL DE VALES DO RIO,VALES DO RIO
504206621,CENTRO SOCIAL DE VILA CÃ,VILA CÃ
502604115,CENTRO SOCIAL DE VILA MAIOR,SÃO PEDRO DO SUL
501367764,CENTRO SOCIAL DESPORTIVO E CULTURAL DA PEDRA,PEDRA
500845573,CENTRO SOCIAL DO BARREDO,PORTO
501537597,CENTRO SOCIAL DO CANDAL MARCO,VILA NOVA DE GAIA
504519344,CENTRO SOCIAL DO CARRIÇO,CARRIÇO
501349316,CENTRO SOCIAL DO CARVALHAL,CARVALHAL
501124314,CENTRO SOCIAL DO COUTO MINEIRO DO PEJÃO,RAIVA
503216267,CENTRO SOCIAL DO DIVINO ESPIRITO SANTO,MEIA VIA
502603658,CENTRO SOCIAL DO DIVINO ESPIRITO SANTO DE PERABOA,PERABOA
501951210,CENTRO SOCIAL DO ESPIRITO SANTO,VILA NOVA DE OUREM
501444963,CENTRO SOCIAL DO EXERCITO DE SALVAÇÃO,LISBOA
500852090,CENTRO SOCIAL DO MENINO DEUS,LISBOA
502591161,CENTRO SOCIAL DO PEGO,ABRANTES
501639314,CENTRO SOCIAL DO PESSOAL DO MUNICIPIO DE ABRANTES,ABRANTES
501921575,CENTRO SOCIAL DO RIO SECO,S PEDRO DO RIO SECO
500846359,CENTRO SOCIAL DO SAGRADO CORAÇÃO DE JESUS,LISBOA
500941351,CENTRO SOCIAL DO TOURIGO,TOURIGO
507533208,CENTRO SOCIAL DO VALE DO HOMEM,LANHAS
509178782,CENTRO SOCIAL DOS BENEMÉRITOS DA PÓVOA DE RIO DE MOINHOS,PÓVOA DE RIO DE MOINHOS
503442801,CENTRO SOCIAL DOS MONTES ALTOS,MONTES ALTOS
501096566,CENTRO SOCIAL DOS PADRES REDENTORISTAS EM CASTELO BRANCO,CASTELO BRANCO
501236937,CENTRO SOCIAL DR CRISPIM TEIXEIRA BORGES DE CASTRO,MILHEIRÓS DE POIARES
501403981,CENTRO SOCIAL E BEM-ESTAR DE OUCA,OUCA
504832964,CENTRO SOCIAL E BENFEITORIA DE CANAVESES,CANAVESES
504811142,CENTRO SOCIAL E COMUNITÁRIO DE VALE SILVES,BOLIQUEIME
513135324,CENTRO SOCIAL E COMUNITARIO NOSSA SENHORA DE FATIMA,VALOURA
504112406,CENTRO SOCIAL E CULTURAL ANÍBAL PINA GOUVEIA - MATELA,MATELA
503097608,CENTRO SOCIAL E CULTURAL DA IMACULADA CONCEIÇÃO DA SALVADA,BEJA
501455965,CENTRO SOCIAL E CULTURAL DA PAROQUIA DE CARDIELOS,CARDIELOS
502289198,CENTRO SOCIAL E CULTURAL DA PARÓQUIA DE SÃO MAMEDE,SÃO MAMEDE
501940723,CENTRO SOCIAL E CULTURAL DA PARÓQUIA DE VALBOM,GONDOMAR
506574075,CENTRO SOCIAL E CULTURAL DA PARÓQUIA DO DIVINO SALVADOR DE REAL,VILA MEÃ
504572849,CENTRO SOCIAL E CULTURAL DA PONTE VELHA,LOUSÃ
503856819,CENTRO SOCIAL E CULTURAL DE ALDEIA DO BISPO,ALDEIA DO BISPO
501383875,CENTRO SOCIAL E CULTURAL DE BARROSELAS,BARROSELAS
502747153,CENTRO SOCIAL E CULTURAL DE BOGAS DE BAIXO,BOGAS DE BAIXO
502509600,CENTRO SOCIAL E CULTURAL DE BUNHOSA,ARAZEDE
503204064,CENTRO SOCIAL E CULTURAL DE CARREÇO,CARRECO
502514833,CENTRO SOCIAL E CULTURAL DE CASEGAS,CASEGAS
501647040,CENTRO SOCIAL E CULTURAL DE CUSTOIAS,MATOSINHOS
505186608,CENTRO SOCIAL E CULTURAL DE GANDRA,GANDRA
501665013,CENTRO SOCIAL E CULTURAL DE ORGENS (C.S.C.O.),VISEU
501812067,CENTRO SOCIAL E CULTURAL DE RIBA DE AVE,RIBA DE AVE
501217487,CENTRO SOCIAL E CULTURAL DE RIBAMAR,RIBAMAR
501474870,CENTRO SOCIAL E CULTURAL DE S PEDRO DE BAIRRO,BAIRRO
505428555,CENTRO SOCIAL E CULTURAL DE SANTA BEATRIZ,LISBOA
503351253,CENTRO SOCIAL E CULTURAL DE VALHELHAS,VALHELHAS
503984892,CENTRO SOCIAL E CULTURAL DO PINHAL,LOUSÃ
501219625,CENTRO SOCIAL E CULTURAL NOSSA SENHORA DO Ó DE AGUIM,AGUIM
503626449,CENTRO SOCIAL E CULTURAL PARA O DESENVOLVIMENTO DE OLHO MARINHO,OLHO MARINHO
501542507,CENTRO SOCIAL E CULTURAL PAROQUIA MANGUALDE,MANGUALDE
509477950,CENTRO SOCIAL E CULTURAL S JOÃO D ARROIOS,VILA REAL
502317701,CENTRO SOCIAL E CULTURAL SANTO ALEIXO,COVILHÃ
501393889,CENTRO SOCIAL E CULTURAL VILA PRAIA ANCORA,VILA PRAIA DE ÂNCORA
503597619,CENTRO SOCIAL E DE BEM ESTAR DA FREGUESIA DE VÁRZEA DOS CAVALEIROS,SERTÃ
501123539,CENTRO SOCIAL E JARDIM INFANTIL DE S CRISTOVÃO,PORTALEGRE
511084447,CENTRO SOCIAL E PAROQUIAL BOM JESUS DE PONTA DELGADA,TERREIRO
501347240,CENTRO SOCIAL E PAROQUIAL D. MANUEL VIEIRA DE MATOS,PESO DA REGUA
504003151,CENTRO SOCIAL E PAROQUIAL DA MAIA,MAIA
505181835,CENTRO SOCIAL E PAROQUIAL DE ABAÇAS,VILA REAL
501140123,CENTRO SOCIAL E PAROQUIAL DE ALCÂNTARA,LISBOA
501397914,CENTRO SOCIAL E PAROQUIAL DE ALMADA,ALMADA
504249754,CENTRO SOCIAL E PAROQUIAL DE ANDRÃES,ANDRÃES
504390252,CENTRO SOCIAL E PAROQUIAL DE AREIAS DE VILAR,AREIAS DE VILAR
503562955,CENTRO SOCIAL E PAROQUIAL DE AVEIRAS DE BAIXO,AVEIRAS DE BAIXO
501327746,CENTRO SOCIAL E PAROQUIAL DE AVEIRAS DE CIMA,AVEIRAS DE CIMA
501935916,CENTRO SOCIAL E PAROQUIAL DE AVER-O-MAR,PÓVOA DE VARZIM
506416011,CENTRO SOCIAL E PAROQUIAL DE CABRIL,CABRIL MTR
513087613,CENTRO SOCIAL E PAROQUIAL DE CAIDE DE REI,CAÍDE DE REI
504089013,CENTRO SOCIAL E PAROQUIAL DE CARVALHOSA,CARVALHOSA
503973084,CENTRO SOCIAL E PAROQUIAL DE CIBÕES,CIBOES
504886665,CENTRO SOCIAL E PAROQUIAL DE CONSTANTIM,CONSTANTIM VLR
504256947,CENTRO SOCIAL E PAROQUIAL DE FERREIRA,FERREIRA
504944215,CENTRO SOCIAL E PAROQUIAL DE FIGUEIRÓ,PAÇOS DE FERREIRA
503432890,CENTRO SOCIAL E PAROQUIAL DE GARFE,GARFE PVL
502667796,CENTRO SOCIAL E PAROQUIAL DE GRIJO,GRIJO
503720402,CENTRO SOCIAL E PAROQUIAL DE MACIEIRA DE LOUSADA,LOUSADA
507887859,CENTRO SOCIAL E PAROQUIAL DE MASCOTELOS,GUIMARÃES
503787450,CENTRO SOCIAL E PAROQUIAL DE MINDELO,VILA DO CONDE
503529320,CENTRO SOCIAL E PAROQUIAL DE MONSUL,MONSUL
501821678,CENTRO SOCIAL E PAROQUIAL DE NAVAIS,NAVAIS
504435310,CENTRO SOCIAL E PAROQUIAL DE NOSSA SENHORA DA CONCEIÇÃO DA BRANCA,CORUCHE
501227636,CENTRO SOCIAL E PAROQUIAL DE NOSSA SENHORA DA LUZ - ALBERNOA,BEJA
503367605,CENTRO SOCIAL E PAROQUIAL DE PARADA DE BOURO,PARADA DE BOURO
504103881,CENTRO SOCIAL E PAROQUIAL DE PENHA GARCIA,PENHA GARCIA
503693219,CENTRO SOCIAL E PAROQUIAL DE PINHEIRO,PINHEIRO VRM
502318368,CENTRO SOCIAL E PAROQUIAL DE QUEIMADA-ARMAMAR,QUEIMADA AMM
502091320,CENTRO SOCIAL E PAROQUIAL DE REGUENGO GRANDE,REGUENGO GRANDE
501831665,CENTRO SOCIAL E PAROQUIAL DE RIO CALDO,RIO CALDO
502935960,CENTRO SOCIAL E PAROQUIAL DE RIO DE MOINHOS,CASAL DE CIMA
507693213,CENTRO SOCIAL E PAROQUIAL DE S TIAGO MAIROS,MAIROS
506684040,CENTRO SOCIAL E PAROQUIAL DE S. MARTINHO DE BOUGADO,TROFA
503666424,CENTRO SOCIAL E PAROQUIAL DE S. TIAGO DE ANTAS,VILA NOVA DE FAMALICÃO
511078234,CENTRO SOCIAL E PAROQUIAL DE SANTA CECILIA,CAMARA DE LOBOS
503751154,CENTRO SOCIAL E PAROQUIAL DE SANTA CLARA-A-NOVA,SANTA CLARA A NOVA
503241903,CENTRO SOCIAL E PAROQUIAL DE SANTA CRISTINA DO COUTO,SANTO TIRSO
503367591,CENTRO SOCIAL E PAROQUIAL DE SANTA EULALIA DE TENÕES,TENOES
502143800,CENTRO SOCIAL E PAROQUIAL DE SANTA MARIA MAIOR,VIANA DO CASTELO
501410562,CENTRO SOCIAL E PAROQUIAL DE SANTO ANDRE,SANTO ANDRE
500955980,CENTRO SOCIAL E PAROQUIAL DE SANTO ANTÓNIO DE CAMPOLIDE,LISBOA
502905646,CENTRO SOCIAL E PAROQUIAL DE SANTO ESTEVÃO,BRAGANÇA
502838965,CENTRO SOCIAL E PAROQUIAL DE SÃO LOURENÇO DE AGRA,VIEIRA DO MINHO
507055829,CENTRO SOCIAL E PAROQUIAL DE SÃO MIGUEL DE GANDRA,GANDRA
506813525,CENTRO SOCIAL E PAROQUIAL DE SÃO ROMÃO DE CARVALHOSA,BANHO E CARVALHOSA
591000660,CENTRO SOCIAL E PAROQUIAL DE SOUSELA,SOUSELA
503834203,CENTRO SOCIAL E PAROQUIAL DE TENDAIS,CINFÃES
500876819,CENTRO SOCIAL E PAROQUIAL DE TURQUEL,TURQUEL
505211319,CENTRO SOCIAL E PAROQUIAL DE VASSAL,VALPAÇOS
501342664,CENTRO SOCIAL E PAROQUIAL DE VILA DE PUNHE,VILA DE PUNHE
501255001,CENTRO SOCIAL E PAROQUIAL DE VILA NOVA DA BARONIA,ALVITO
508953510,CENTRO SOCIAL E PAROQUIAL DE VILAR DE ANDORINHO,VILA NOVA DE GAIA
506005429,CENTRO SOCIAL E PAROQUIAL DE VILARINHO,VILARINHO
506671453,CENTRO SOCIAL E PAROQUIAL DO DIVINO SALVADOR DE MOURE,MOURE FLG
507190866,CENTRO SOCIAL E PAROQUIAL DO IMACULADO CORAÇÃO DE MARIA DE COLMEAL DA TORRE,COLMEAL DA TORRE
502431520,CENTRO SOCIAL E PAROQUIAL NOSSA SENHORA DA PONTE,BRAGANÇA
502346841,CENTRO SOCIAL E PAROQUIAL NUNO ÁLVARES PEREIRA DE SÃO TIAGO DE CAMARATE,CAMARATE
506319423,CENTRO SOCIAL E PAROQUIAL SANTO ANDRÉ DE SOBRADO,SOBRADO
505936097,CENTRO SOCIAL E PAROQUIAL SANTO ESTEVÃO DE OLDRÕES,OLDRÕES
502442883,CENTRO SOCIAL E PAROQUIAL SÃO GERALDO DE CARRAPATAS,CARRAPATAS
506660443,CENTRO SOCIAL E PAROQUIAL SR AFLITOS DA FREGUESIA DE TRAVANCAS,TRAVANCAS
510147283,CENTRO SOCIAL E RECREATIVO DE ESPINHOSO,CANDEDO
509161030,CENTRO SOCIAL ERNESTO GONÇALVES COSTA,UCHA BCL
502556102,CENTRO SOCIAL ESPAÇO ABERTO DE PERA,PERA
501729968,CENTRO SOCIAL INFANTIL DE AGUADA DE BAIXO,AGUADA DE BAIXO
502243066,CENTRO SOCIAL INFANTIL O GIRASSOL,PORTALEGRE
501920390,CENTRO SOCIAL INTERPAROQUIAL DE ABRANTES,ABRANTES
503365564,"CENTRO SOCIAL INTERPAROQUIAL DE CAMPOS, RUIVÃES E SALAMONDE",RUIVÃES VRM
501529640,CENTRO SOCIAL INTERPAROQUIAL DE SANTAREM,SANTAREM
502107804,CENTRO SOCIAL JESUS MARIA JOSÉ - JMJ,VISEU
501545921,CENTRO SOCIAL JOÃO PAULO II,APÚLIA
503471011,CENTRO SOCIAL JULIO ANTUNES,VERMOIL
500844917,CENTRO SOCIAL MÃE DE DEUS,LISBOA
501670467,CENTRO SOCIAL MARIA AUXILIADORA DE MOGOFORES,MOGOFORES
500788413,CENTRO SOCIAL MARIO MENDES DA COSTA,AVINTES
502486988,CENTRO SOCIAL MONSENHOR MARTINS,FREIXO ESPADA A CINTA
502520914,CENTRO SOCIAL MONSENHOR PIRES QUESADO,POVOA DE VARZIM
501900233,CENTRO SOCIAL NOSSA SENHORA AUXILIADORA,MALAGUEIRA
502258799,CENTRO SOCIAL NOSSA SENHORA DA ALEGRIA,COIMBRA
503627887,CENTRO SOCIAL NOSSA SENHORA DA ASSUNÇÃO - CASTELO,CERNACHE BONJARDIM
501994238,CENTRO SOCIAL NOSSA SENHORA DA CONCEIÇÃO,COIMBRA
503779750,CENTRO SOCIAL NOSSA SENHORA DA CONFIANÇA DE PEDRÓGÃO PEQUENO,PEDRÓGÃO PEQUENO
502218460,CENTRO SOCIAL NOSSA SENHORA DA ESPERANÇA,RIBEIRA DE NISA
501857010,CENTRO SOCIAL NOSSA SENHORA DAS DORES,SANTA CATARINA DA FONTE DO BISPO
509565930,CENTRO SOCIAL NOSSA SENHORA DAS NECESSIDADES DE ALCARIA,ALCARIA
501770089,CENTRO SOCIAL NOSSA SENHORA DE LURDES,BORNES DE AGUIAR
503247782,CENTRO SOCIAL NOSSA SENHORA DO CARMO GUIMARÃES,GUIMARÃES
506797228,CENTRO SOCIAL NOSSA SENHORA DO EXTREMO,TOURENCINHO
512015171,CENTRO SOCIAL NOSSA SENHORA DO ROSARIO,LAGOA AÇORES
504701550,CENTRO SOCIAL O BOM SAMARITANO,ARROTEIAS
504627678,CENTRO SOCIAL PADRE BASTOS,PENICHE
500899592,CENTRO SOCIAL PADRE DAVID DE OLIVEIRA MARTINS,BRAGA
501403850,CENTRO SOCIAL PADRE FERNANDO DIOGO,BOMBARRAL
503487732,CENTRO SOCIAL PADRE JOSÉ AUGUSTO DA FONSECA,AGUIAR DA BEIRA
502389800,CENTRO SOCIAL PADRE JOSE COELHO,FIÃES
507856724,CENTRO SOCIAL PADRE JOSE KENTENICH,SENHORA DOS CAMPOS - GAFANHA DA NAZARE
501501290,CENTRO SOCIAL PADRE MANUEL JOAQUIM DE SOUSA,GUIMARÃES
501689885,CENTRO SOCIAL PADRE RAMOS,LAVRA
506152340,CENTRO SOCIAL PADRE TOMÁS D  AQUINO VAZ AZEVEDO,ORVALHO
505034166,CENTRO SOCIAL PARA O DESENVOLVIMENTO DE S. TIAGO DOS VELHOS,ARRUDA DOS VINHOS
501382470,CENTRO SOCIAL PARA O DESENVOLVIMENTO DO SOBRALINHO,SOBRALINHO
502478926,CENTRO SOCIAL PARAOQUIAL DE TROUXEMIL,COIMBRA
504760610,CENTRO SOCIAL PAROQUIAL - PADRE ANTÓNIO MENDONÇA - DE AIRÃES,AIRÃES
502649470,"CENTRO SOCIAL PAROQUIAL ""AQUA VIVA"" DE ALHADAS",ALHADAS
501547118,CENTRO SOCIAL PAROQUIAL ALDEIA JOAO PIRES,ALDEIA DE JOAO PIRES
501632727,CENTRO SOCIAL PAROQUIAL BAGUIM,BAGUIM DO MONTE
500999201,CENTRO SOCIAL PAROQUIAL CASA DE SÃO JOSE,CASTANHEIRA DO RIBATEJO
503905224,CENTRO SOCIAL PAROQUIAL CASIMIRO E ELVIRA LEMOS,CARIA
501616810,CENTRO SOCIAL PAROQUIAL COJA,COJA
501723374,CENTRO SOCIAL PAROQUIAL CRISTO REI,MONTE DE CAPARICA
591000610,CENTRO SOCIAL PAROQUIAL D MANUEL MARTINS,SETÚBAL
502467720,CENTRO SOCIAL PAROQUIAL DA AMEIXOEIRA,LISBOA
502811587,CENTRO SOCIAL PAROQUIAL DA BORRALHA,BORRALHA
501636641,CENTRO SOCIAL PAROQUIAL DA BRANDOA,AMADORA
502838183,CENTRO SOCIAL PAROQUIAL DA CHARNECA,LISBOA
501859144,CENTRO SOCIAL PAROQUIAL DA CORRELHÃ,PONTE DE LIMA
501396373,CENTRO SOCIAL PAROQUIAL DA EREIRA,EREIRA
512016577,CENTRO SOCIAL PAROQUIAL DA FAJA DE BAIXO,FAJA DE BAIXO
501859080,CENTRO SOCIAL PAROQUIAL DA FREGUESIA DE ARÕES,VALE DE CAMBRA
501320792,CENTRO SOCIAL PAROQUIAL DA FREGUESIA DE ATOUGUIA,VILA NOVA DE OUREM
503903086,CENTRO SOCIAL PAROQUIAL DA FREGUESIA DE NOSSA SENHORA DA CONCEIÇÃO DE IGREJA NOVA,IGREJA NOVA
503495468,CENTRO SOCIAL PAROQUIAL DA FREGUESIA DE RECARDÃES,RECARDÃES
504062379,CENTRO SOCIAL PAROQUIAL DA FREGUESIA DE ROMÃS,SÁTÃO
501836055,CENTRO SOCIAL PAROQUIAL DA FREGUESIA DE S.MIGUEL DO RIO TORTO,ABRANTES
501936092,CENTRO SOCIAL PAROQUIAL DA GAFANHA DA ENCARNAÇÃO,ÍLHAVO
511032412,CENTRO SOCIAL PAROQUIAL DA GRAÇA,FUNCHAL
504219391,CENTRO SOCIAL PAROQUIAL DA IGREJA DO SENHOR DA VERA CRUZ DO CANDAL,VILA NOVA DE GAIA
502725982,CENTRO SOCIAL PAROQUIAL DA ILHA - OBRA SOCIAL DA SAGRADA FAMÍLIA,ILHA
501469109,CENTRO SOCIAL PAROQUIAL DA IMACULADA CONCEIÇÃO DA CHARNECA DA CAPARICA,CHARNECA DA CAPARICA
503710059,CENTRO SOCIAL PAROQUIAL DA LOURINHÃ,SEIXAL
501163476,CENTRO SOCIAL PAROQUIAL DA MOITA DE ANADIA,MOITA
501772570,CENTRO SOCIAL PAROQUIAL DA PAROQUIA DE CRISTO REI DE ALGÉS,ALGÉS
504496050,CENTRO SOCIAL PAROQUIAL DA PEDRULHA,PEDRULHA
501829237,CENTRO SOCIAL PAROQUIAL DA PENA,LISBOA
506506851,CENTRO SOCIAL PAROQUIAL DA PÓVOA DE SANTO ADRIÃO,PÓVOA DE SANTO ADRIÃO
511141815,CENTRO SOCIAL PAROQUIAL DA S. S. TRINDADE DA TÁBUA,RIBEIRA BRAVA
511147180,CENTRO SOCIAL PAROQUIAL DA SAGRADA FAMILIA,FUNCHAL
506598004,CENTRO SOCIAL PAROQUIAL DA SAGRADA FAMILIA DE MIRATEJO-LARANJEIRO,CORROIOS
501645055,CENTRO SOCIAL PAROQUIAL DA SENHORA DO CALVÁRIO,PORTO
502642858,CENTRO SOCIAL PAROQUIAL DA SERRA,TOMAR
503463906,CENTRO SOCIAL PAROQUIAL DA SILVÃ DE CIMA,SILVÃ DE CIMA
502615176,CENTRO SOCIAL PAROQUIAL DA SOBREDA,SOBREDA
501426884,CENTRO SOCIAL PAROQUIAL DA VERA CRUZ,AVEIRO
503155845,CENTRO SOCIAL PAROQUIAL DA VILA DE ALPENDORADA,ALPENDORADA E MATOS
506603571,CENTRO SOCIAL PAROQUIAL DA VILA DE SALZEDAS,SALZEDAS
507510003,CENTRO SOCIAL PAROQUIAL DE ABRUNHOSA-A-VELHA,ABRUNHOSA-A-VELHA
500964319,CENTRO SOCIAL PAROQUIAL DE AGUALVA,AGUALVA
502436867,CENTRO SOCIAL PAROQUIAL DE AGUAS BOAS,SATÃO
503079626,CENTRO SOCIAL PAROQUIAL DE AGUAS SANTAS,MAIA
501410570,CENTRO SOCIAL PAROQUIAL DE AGUÇADOURA,PÓVOA DE VARZIM
500852081,CENTRO SOCIAL PAROQUIAL DE ALCAIDE,ALCAIDE
502405317,CENTRO SOCIAL PAROQUIAL DE ALDEIA DE S.FRANCISCO DE ASSIS,COVILHÃ
502020270,CENTRO SOCIAL PAROQUIAL DE ALEM DA RIBEIRA,TOMAR
501090584,CENTRO SOCIAL PAROQUIAL DE ALFEIZERÃO,ALFEIZERÃO
501114599,CENTRO SOCIAL PAROQUIAL DE ALFENA,ERMEZINDE
501639322,CENTRO SOCIAL PAROQUIAL DE ALFORNELOS,AMADORA
502524650,CENTRO SOCIAL PAROQUIAL DE ALGUBER,ALGUBER
504016830,CENTRO SOCIAL PAROQUIAL DE ALGUEIRÃO-MEM MARTINS MERCÊS,MEM - MARTINS
509740049,CENTRO SOCIAL PAROQUIAL DE ALHAIS,ALHAIS
500852448,CENTRO SOCIAL PAROQUIAL DE ALMACEDA,ALMACEDA
503510041,CENTRO SOCIAL PAROQUIAL DE ALMAGREIRA,ALMAGREIRA
503793175,CENTRO SOCIAL PAROQUIAL DE ANTAS,PENALVA DO CASTELO
